Kendrick Lamar,The Heart Part 4,NaN,1589185,2017-03-23,0,90,conscious hip hop / hip hop / rap / west coast rap,14138254,0.555,0,NaN,0.611,0.411,324533,-9.216,858,"Don't tell a lie on me
I won’t tell the truth 'bout you
Don't tell a lie on me
I won’t tell the truth 'bout you

Thirty millions later  my future favors
The legendary status of a hip-hop rhyme savior
Travel 'round the atlas in this spaceship
Candy-coated  my day shift's
Been devoted to fuckin' up bundles of paper
Pi equals three-fourteen
The devil's pie is big enough to justify the whole thing
Wait up  lampin' in Jamaica
The clouds turnin'  my thoughts turnin’
Burnin’ castor oil  yo I been determined to make an earnin'
This seed in this soil is classified
I’m satisfied when I strategize my kid's future
I ain't sanctified enough to say that I won't shoot ya
I done vandalized the industry full circuit
The earthiest slash thirstiest nigga you know versus this
Scum of a land that transcend two surfaces
The richer the poorer  the bigger the picture
The more blood pours  but—

Don’t tell a lie on me
I won't tell the truth 'bout you
Don't tell a lie on me
I won't tell the truth 'bout you

My fans can't wait for me to son ya punk-ass
And crush ya whole lil' shit
I'll Big Pun ya punk-ass  you a scared lil' bitch
Tiptoein' around my name  nigga  you lame
And when I get at you  homie
Don't you just tell me you was just playin'
Oh  I was just playin'  K-Dot
C'mon  you know a nigga rock with you  bro
Shut the fuck up  you sound like the last nigga I know
Might end up like the last nigga I know
Oh  you don't wanna clash? Nigga  I know
I put my foot on the gas  head on the floor
Hoppin' out before the vehicle crash  I'm on a roll
Yellin'  ""One  two  three  four  five
I am the greatest rapper alive""
So damn great  motherfucker  I've died
What you hearin' now is a paranormal vibe
House on the hill  house on the beach  nigga (facts)
A condo in Compton  I'm still in reach  nigga (facts)
I'm fresh out the water  I'm 'bout to breach  nigga
The five-foot giant woke up out of his sleep  nigga
Oh yeah  oh yeah  mo' cars  mo' lears
Mo' bars  no peers  no scars  no fear—fuck y'all  sincere
I heard the whispers  I curved the whispers
You know what the risk is
Earthed in ditches  your body revertin' to stiffness
The whole world gone mad
Bodies is addin' up  market's about to crash
Niggas is fake rich  bitches is fake bad
Blacks that act white  whites that do the dab
Donald Trump is a chump
Know how we feel  punk—tell him that God comin'
And Russia need a replay button  y'all up to somethin'
Electorial votes look like memorial votes
But America's truth ain't ignorin' the votes
It's blasphemy  how many gon' blast for me?
I prophesized on my last song  you laughed at me
But when the shit get brackin'  don't you ask for me
How many leaders gon' tell you the truth after me?
G Malone  big bro  kudos to him
I was two O's from a M  tryna be big as Em
Thirty millions later  my future favors
The legendary status of a hip-hop rhyme savior
Salmon and capers  fame and lawsuits
You lookin' at me in Chucks  I'm lookin' at y'all suits
Me and Top Dawg playin' rock-paper-scissors in court
A real hustler lose money just to go get some more
I said it's like that  dropped one classic  came right back
'Nother classic  right back
My next album  the whole industry on a ice pack
With TOC  you see the flames
In my E-Y-E's—it's not a game
And the whole world is goin' mad  daddy  it's sad  daddy
My only advice? Go and get you a bag  daddy
Lee Baca on trial tryna portray a boxer
Beatin' up on my niggas while the CO's watch him
Tables turned  lesson learned  my best look
You jumped sides on me  now you 'bout to meet Westbrook
Go celebrate with your team and let victory vouch you
Just know  the next game played I might slap the shit out you
Technical foul  I'm flagrant  I'm foul
They throwin' me out  you throw in the towel
Look at the crowd  they— (Naw  I don't like that)
Look at my smile  I'm smirkin'
Calm but urgent (That ain't the style  fuck!)
So many verses  you live in denial (Fuck!)
So many verses  I never run out (What?)
You makin' him nervous  the music is loud
Ho  JAY-Z Hall of Fame  sit yo punk-ass down!
(Sit yo punk-ass down)
So that means you ain't bigger than rapping (What else?)
So that means no more playin' the back scenes (What else?)
My spot is solidified if you ask me (What else?)
My name is identified as ""That King""
I'll let y'all worry about a list  I'm on some other shit
A difference between accomplishments and astonishments
You know what time it is  ante up  this is in forever
Y'all got 'til April the 7th to get y'all shit together

Let's get it!
Look  look!
On foenem"
XXXTENTACION,SAD!,? (Question Mark),6811816,2018-03-02,0,94,emo rap / miami hip hop,18246250,0.74,85,NaN,0.613,0.473,166606,-4.88,281,"Yeah

Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah
Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah

I gave her everything
She took my heart and left me lonely
I think broken heart's contagious
I won't fix  I'd rather weep
I'm lost then I'm found
But it's torture bein' in love
I love when you're around
But I fuckin' hate when you leave

Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah
Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah


Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah
Who am I? Someone that's afraid to let go  uh
You decide if you're ever gonna let me know (Yeah)
Suicide if you ever try to let go  uh
I'm sad  I know  yeah  I'm sad  I know  yeah"
XXXTENTACION,Jocelyn Flores,17,6021690,2017-08-25,0,94,emo rap / miami hip hop,18246250,0.872,85,NaN,0.391,0.437,119133,-9.144,244,"I know you so well  so well
I mean  I can do anything that he can
I've been pretty—

I know you're somewhere  somewhere
I've been trapped in my mind  girl  just holding on
I don't wanna pretend we're something  we're nothing
I've been stuck thinking 'bout her  I can't hold on (I'll be feeling)

I'm in pain  wanna put ten shots in my brain
I've been trippin' 'bout some things  can't change
Suicidal  same time I'm tame
Picture this  in bed  get a phone call
Girl that you fucked with killed herself
That was this summer when nobody helped
And ever since then  man  I hate myself
Wanna fuckin' end it  pessimistic
All wanna see me with no pot to piss in
But niggas been excited 'bout the grave I'm diggin'
Havin' conversations 'bout my haste decisions
Fuckin' sickenin'; at the same time
Memories surface through the grapevine
'Bout my uncle playin' with a slip knot
Post-traumatic stress got me fucked up
Been fucked up since the couple months they had a nigga locked up

I'll be feelin' pain  I'll be feelin' pain just to hold on
And I don't feel the same  I'm so numb
I'll be feelin' pain  I'll be feelin' pain just to hold on
And I don't feel the same  I'm so numb

I know you so well (I know you  girl)
I mean  I can do better than he can
I've been pretty—
I know you so well"
XXXTENTACION,Look At Me!,Revenge,5449100,2015-12-30,0,94,emo rap / miami hip hop,18246250,0.61,66,NaN,0.258,0.164,109986,-12.758,336,"Ayy  I'm like  ""Bitch  who is your mans?"" (Ayy)
Can't keep my dick in my pants (Ayy)
My bitch don't love me no mo' (Ayy)
She kick me out  I'm like  ""Vro""

Damn  son  where'd you find this?
Yah  ayy
Yah  ayy  yah
Ayy  haha  yah  yah  yah
Ayy
Ayy  ayy  ayy

I'm like  ""Bitch  who is your mans?"" (Ayy)
Can't keep my dick in my pants (Ayy)
My bitch don't love me no mo' (Ayy)
She kick me out  I'm like  ""Vro"" (Ayy)
That bitch don't wanna be friends (Ayy)
I gave her dick  she amen (Ayy)
She put her tongue on my dick (Ayy)
Look at my wrist  about ten (Ayy)
Just got a pound of the boof (Ayy)
Brought that shit straight to the booth (Ayy)
Tommy my Hilfiger voots (Ayy)
She said  ""Wan' fuck?"" Bitch  I do (Ayy)
You put a gun on my mans (Ayy)
I put a hole in your parents (Ayy)
I just got lean on my Ksubis (Ayy)
I got a Uzi  no Uzi

Fuck on me  look at me  ayy
Fuck on me  yah  look at me  ayy
Look at me  look at me  yah
Fuck on me  yah  ayy
Look at me  yah  fuck on me
Look at me  fuck on me  yah
Look at me  fuck on me
Yah  ayy

Tell these fuck niggas  voot me up  pipe up
Ayy  shouts out Bans and them  ayy

I took a white bitch to Starbucks
That little bitch got her throat fucked
I like to rock out like I'm misfit
My emo bitch like her wrist slit
Curly hair bitch like I'm Corbin
Got like three bitches  I'm Mormon
Skeet on your main bitch's forehead
Don't want your pussy  just want head

Look at me  fuck on me
Look at me  fuck on me
Look at me  fuck on me
Look at me  yah  ayy!
Look at me  fuck on me
Look at me  fuck on me
Look at me  fuck on me
Look at me  yah!"
XXXTENTACION,Fuck Love,17,3527980,2017-08-24,1,94,emo rap / miami hip hop,18246250,0.797,83,NaN,0.533,0.329,146520,-9.74,166,"Ooh  baby  I need you in my life  in my life
Please  bae  don't go switchin' sides  switchin' sides
I swear this is where you reside  you reside
Please  bae  don't go switchin' side  switchin' sides
Yeah  yeah  yeah  yeah

Ooh-ooh  please don't throw your love away  huh
Please don't throw your love away  huh
Please don't throw your love away  huh
Yeah  yeah  yeah  ayy

I'm nauseous  I'm dyin'
(She ripped my heart right out)
Can't find her  someone to—
(My eyes are all cried out)
Lost it  riots  gunfire inside my head  I've
Lost it  riots  gunfire inside my head

Baby  I need you in my life  in my life
Please  bae  don't go switchin' sides  switchin' sides
I swear this is where you reside  you reside
Please  bae  don't go switchin' sides  switchin' sides
Yeah  yeah  yeah  yeah

Ooh-ooh  please don't throw your love away  huh
Please don't throw your love away  huh
Please don't throw your love away  huh  yeah  yeah  yeah"
XXXTENTACION,Revenge,17,2917219,2017-05-18,0,94,emo rap / miami hip hop,18246250,0.746,74,NaN,0.251,0.18,120027,-16.169,244,"I think I  I think I finally
Found a way to forgive myself
From mistakes I made in my past
I think that's the first step  right?
You agree?

I've dug two graves for us  my dear
Can't pretend that I was perfect  leavin' you in fear
Oh  man  what a world  the things I hear
If I could act on my revenge  then  oh  would I?
Some kill  some steal  some break your heart
And you thought that I would let it go and let you walk
Well broken hearts break bones  so break up fast
And I don't wanna let it go  so in my grave I'll rot
I've dug two graves for us  my dear
Can't pretend that I was perfect  leavin' you in fear
Oh  man  what a world  the things I hear
If I could act on my revenge  then  oh  would I?
Some kill  some steal  some break your heart
And you thought that I would let it go and let you walk
Broken hearts break bones  so break up fast
And I don't wanna let it go  so in my grave I'll rot

In my grave  I'll rot
In my grave  I'll rot
In my grave  I'll rot-ot-ot
In my grave  I'll rot
In my grave  I'll rot-ot-ot
In my grave  I'll rot

In my grave  I'll rot
I'll rot  I'll rot  I'll rot
Is my pain your freedom?
Is all of my pain your freedom?
Enjoy"
XXXTENTACION,Everybody Dies in Their Nightmares,17,2464122,2017-08-25,0,94,emo rap / miami hip hop,18246250,0.734,82,NaN,0.57,0.689,95467,-7.066,341,"Ooh  ahh  ahh  ahh
Don't go  don't go to sleep
Don't go  stay up and

Tired of feelin' like I'm trapped in my damn mind
Tired of feelin' like I'm wrapped in a damn lie
Tired of feelin' like my life is a damn game
Nigga really wanna die in the night time

Only time I feel pain  when I'm feelin' love
That's why it's tatted on my face that I'm damn numb
Only tell you 'bout my mind when I'm all alone
That's why I'm never really 'lone in the night time
Change hoes like clothes  I can't get attached
'Cause these hoes fire starters like lit matches
I've been feelin' really lost  duckin' all attachments
I don't really go outside 'cause I hate traffic
I don't wanna go outside  get caught in traffic  traffic

Ooh  ahh  ahh  ahh
Don't go  don't go to sleep
Don't go  stay up and

Tired of feelin' like I'm trapped in my damn mind
Tired of feelin' like I'm wrapped in a damn lie
Tired of feelin' like my life is a damn game
Nigga really wanna die in the night time
Tired of feelin' like I'm trapped in my damn mind
Tired of feelin' like I'm wrapped in a damn lie
Tired of feelin' like my life is a damn game
Nigga really wanna die in the night time
Tired of feelin' like I'm trapped in my damn mind
Tired of feelin' like I'm wrapped in a damn lie
Tired of feelin' like my life is a damn game
Nigga really wanna die in the night time
Nigga really wanna die in the night time
Nigga really wanna die in the night time
Nigga really wanna die in the night time  uh
Nigga really wanna die in the night time  uh
Nigga really wanna die in the night time

Don't go to sleep
Don't go  stay up and
Don't go  don't go to sleep
Don't go  stay up and don't
Ooooahahh
Don't go  don't go to sleep
Don't go  stay up and don't"
XXXTENTACION,​changes,? (Question Mark),2439072,2018-03-01,1,94,emo rap / miami hip hop,18246250,0.669,83,NaN,0.308,0.52,121887,-10.068,186,"Mmm  baby  I don't understand this
You're changing  I can't stand it
My heart can't take this damage
And the way I feel  can't stand it
Mmm  baby  I don't understand this
You're changing  I can't stand it
My heart can't take this damage
And the way I feel  can't stand it
Mmm  baby  I don't understand it

Girl  you're makin' it hard for me
Girl  you're makin' it hard for me
Girl  you're makin' it hard for me
Mmm  ohh
Girl  you're makin' it hard for me
Girl  you're makin' it hard for me
Girl  you're makin' it hard for me

Mmm  baby  I don't understand this
You're changing  I can't stand it
My heart can't take this damage
And the way I feel  can't stand it
Mmm  baby  I don't understand this
You're changing  I can't stand it
My heart can't take this damage
And the way I feel  can't stand it
Mmm  baby  I don't understand this

You're changing  I can't stand it
My heart can't take this damage
And the way I feel  can't stand it
Mmm  baby  I don't understand it"
XXXTENTACION,Moonlight,? (Question Mark),2379903,2018-03-16,0,94,emo rap / miami hip hop,18246250,0.921,84,NaN,0.537,0.711,135090,-5.723,277,"Yeah

Spotlight  uh  moonlight  uh
Nigga  why you trippin'? Get your mood right  uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  moonlight
Nigga  why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  uh  moonlight
Nigga  why you trippin'? Get your mood right  uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  moonlight
Nigga  why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind

Feel like I'm destined
I don't need no Smith & Wesson  no
Boy  who you testin'?
Fuck a Scantron  here's your lesson  oh
Knife in intestine
Takin' shots at all your brethren  no
Feel like I'm damaged
Girl I know you fucking planned this

All alone  call my phone  make me feel right
Girl you know when you call  make me feel right
All alone  call my phone  make me feel right
Girl you know when you call  make me feel right

Spotlight  uh  moonlight  uh
Nigga  why you trippin'? Get your mood right  uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  moonlight
Nigga  why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  uh  moonlight
Nigga  why you trippin'? Get your mood right  uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight  moonlight
Nigga  why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind"
XXXTENTACION,"I spoke to the devil in miami, he said everything would be fine",ItWasntEnough,1640928,2016-04-17,0,94,emo rap / miami hip hop,18246250,0.557,35,NaN,0.319,0.379,149160,-6.906,189,"It will all be over soon

And I'm always where the sun don't shine  the
Tears don't show  won't hurt me now 'cause
Heart's been broke  I hate myself  but
It won't show  I constantly lose all
My remorse  and it's ten for the wolf and
Three for the shepherd  and it's one for the sheep who
Led by your leopard  often gave his perception as a
Handle of weapon  took a bite of your apple  give me
All you can offer   now I'm trapped in a changing maze
Setting my soul ablaze  couldn't control the pace
Where is this going? Hey  heartless is recklessness  it's
Word of a pacifist to word of a masochist  I'm
Off of the map  my Lord  I spoke to a Baphomet  he
Said he would save me if I gave him one thing he needed
""What is this thing?""  I pleaded; boy  it's the key to even  yeah

And as I spoke  my fangs were shown
Taken aback  he smiles and tells me
""What you crave will soon be yours
But what I crave is already mine""
Anima vestra
Anima
Anima vestra
Anima"
XXXTENTACION,​the remedy for a broken heart (why am I so in love),? (Question Mark),1482252,2018-03-16,0,94,emo rap / miami hip hop,18246250,0.699,80,NaN,0.304,0.271,160184,-11.192,429,"Why am I so in love?
Why am I so in love?
Why am I so in love?
I don't know why

Steady tryin' to maintain
Same things that'll blow a bitch mind frame
My brain can't fathom what the hate say
He say  she say  how 'bout me say?
Get the Vis-a  headed to the islands A-S-A-P
What's that on my shawty wrist? That's a AP
I'm the type to save a bitch  C-A-P-E
Feelin' like ET  flyin' out of the Addy
Fuckin' on shawty  she baddie  casual convo then at it
I mean I'm better than better  maybe I'm lyin'
I'm sadder than most of y'all with the money and the freedom  nigga
What is money really worth if it ain't love?
I'ma find a perfect balance  it's gon' take time
I heard shawty still in love through the grapevine
Heard shawty still in love through the grapevine
Heard shawty in love through the grapevine

Mix a little bit of weed with a little bit of cash
With a little bit of this  with a little bit of that
We gon' be al-  we gon' be al- (right)
We gon' be al- (right) we gon' be al-
Mix a little bit of weed with a little bit of cash
With a little bit of this  with a little bit of that
We gon' be al-  we gon' be alright
We gon' be al- (right) we gon' be al-
Mix a little bit of weed with a little bit of cash
With a little bit of this  with a little bit of that
We gon' be al-  we gon' be al (right)
We gon' be alright  we gon' be al-
Mix a little bit of weed with a little bit of cash
With a little bit of this  with a little bit of that
We gon' be al- (right) we gon' be al-
We gon' be al- (right) we gon' be al-

Why am I so in love?
I don't know why
Why am I so in love?
I don't know why

She said I  oh  I  am fallin' for you  fallin' for you
I  oh  I  am fallin' for you  fallin' for you
I  oh  I  am fallin' for you  fallin' for you
I  oh  I  am fallin' for you  fallin' for you

Why am I so in love?
Why am I so in love?
Why am I so in love?
I don't know why
Why am I so in love?
Why am I so in love?
Why am I so in love?
I don't know why"
XXXTENTACION,Hope,? (Question Mark),1480883,2018-02-21,0,94,emo rap / miami hip hop,18246250,0.592,82,NaN,0.457,0.225,110886,-6.081,224,"Yeah
Rest in peace to all the kids that lost their lives in the Parkland shooting  this song is dedicated to you

Okay  she keep callin  she keep callin' every single night
Day and night  on my mind  please don't kill the vibe
All alone  swear to God  I be in my mind
Swear I wanna die  yeah  when you cross my—
Said I wanna die  yuh  no  I'm not alright  yuh
I might start a riot  yuh  I'm so fuckin' tired  yuh
So what's up? What you say? Feelin' good  I'm feelin' great
Tired of the fuckin' hate  stackin' cheese all on my plate

So outside my misery  I think I'll find
A way of envisioning a better life
For the rest of us  the rest of us
There's hope for the rest of us  the rest of us

Okay  she keep callin'  she keep callin' every single night
Day and night  on my mind  please don't kill the vibe
Oh no  I swear to God  I be in my mind
Swear I wanna die  yeah  when you cross my—
Said I wanna die  yuh  no  I'm not alright  yuh
I might start a riot  yuh  I'm so fuckin' tired  yuh
So what's up? What you say? Feelin' good  I'm feelin' great
Tired of the fuckin' hate  stackin' cheese all on my plate"
XXXTENTACION,BAD!,SKINS,1307540,2018-11-09,0,94,emo rap / miami hip hop,18246250,0.78,69,NaN,0.492,0.374,94246,-3.4,166,"Yeah

Shawty  heard you bad... word? So profane
Somethin' like a bad  word  want your love
Call me when you can  girl
Goin' up  goin' down  in and out  turn around
Shawty  heard you bad... word? So profane
Somethin' like a bad  word  want your love
Call me when you can  girl
Goin' up  goin' down  in and out  turn around
Love you the way you movin' now

I might be insane  yeah
But I love the pain  yeah
Feel it in the brain  yeah-ahh
Realize she just want me hit it right
'Cause I get 'em goin' right

Shawty  heard you bad... word? So profane
Somethin' like a bad  word  want your love
Call me when you can  girl
Goin' up  goin' down  in and out  turn around
Shawty  heard you bad... word? So profane
Somethin' like a bad  word  want your love
Call me when you can  girl
Goin' up  goin' down  in and out  turn around
Love you the way you movin' now"
XXXTENTACION,Carry On,17,1108967,2017-08-25,0,94,emo rap / miami hip hop,18246250,0.735,75,NaN,0.197,0.383,129720,-13.378,194,"How did you get here?
I'm drunk and confused
I tried to be patient with you  yeah
High up  you're falling back down

Trapped in a concept  falsely accused
Misused and misled
Bitch  I'm hopin' you fuckin' rest in peace
Now the fact that I'm alone is fuckin' comfortin'
And I can't seem to shake this fuckin' feeling in my…
Uh  cold shoulder  heartbroken  misspoken
I'm cut open  her fingers in all my stab wounds
And if she could  she'd probably dance on my grave
Inside my head  I see your face
I fuckin' hate that I love you still (Yeah)

Carry on  like flights  I just carry on
With this pain inside of my chest
Got no choice but to carry on  uh
Carry on  like flights  I just carry on
With this pain inside of my chest
Got no choice but to carry on  uh
Carry on  like flights  I just carry on
With this pain inside of my chest
Got no choice but to carry on  uh
Yeah

How did you get here?
I'm drunk and confused
I tried to be patient with you  yeah
High up  you're falling back down"
XXXTENTACION,I don’t wanna do this anymore,Revenge,1094926,2016-04-14,0,94,emo rap / miami hip hop,18246250,0.767,47,NaN,0.561,0.542,192229,-7.418,199,"I should've let you know  that you're my only one
I know you're feeling numb  I'll fuck you 'til you cum
Said  ""I don't understand how you don't got a man""
You want me in your bed  'cause I've been in your head

Baby  you've been up all night  so you don't wanna wait on me
I'm bouta' catch my flight  so you don't gotta wait on me
No more  you don't wanna  you don't wanna
You don't wanna  you don't wanna  you don't wanna
You don't wanna  you don't wanna
I've been up a very long time  wonder why they hate on me
I don't wanna love myself  I'm praying that they all love me
'Cause you don't wanna  you don't wanna
You don't wanna  you don't wanna  you don't wanna
You don't wanna  you don't wanna

I should've let you know  that you're my only one
I know you're feeling numb  I'll fuck you 'til you cum
Said  ""I don't understand how you don't got a man""
You want me in your bed  'cause I've been in your head

No  no  no
No  no  no
No  no  no
No  no  no
No  no  no
No  no  no"
XXXTENTACION,Save Me,17,1050449,2017-08-25,0,94,emo rap / miami hip hop,18246250,0.731,70,NaN,0.204,0.191,163202,-11.314,109,"Up there (Yeah)
Who do I have?
Heaven and hell  my friend (My friend)
I won't shed a tear
Let them see me in pain again

Hello (Hello)  from the dark side in
Does anybody here wanna be my friend? (My friend)
Want it all to end
Tell me when the fuck is it all gon’ end? (End)
Voices in my head
Telling me I'm gonna end up dead (Dead)

So save me (Save me)  before I fall (I fall)
So save me  I don't wanna go alone (Alone)
So save me (Save me)  before I fall (I fall)
So save me (Save me)  I don’t wanna go alone"
XXXTENTACION,Depression & Obsession,17,960412,2017-08-25,0,94,emo rap / miami hip hop,18246250,0.769,72,NaN,0.156,0.527,144733,-10.7,205,"Na  na  na  na  na
Na  na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na

Depression and obsession don't mix well
(Na  na  na  na  na
Na  na  na  na  na  na)
I'm poisoned and my body don't feel well
(Na  na  na  na  na
Na  na  na  na  na  na)
I ate her  inside and out  I feel my stomach turnin'
Make out hill  where we met we let our lips do all the talkin'
And now I'm hooked and…
(Na  na  na  na  na
Na  na  na  na  na  na)
Depression and obsession don't mix well (Well)
Hollywood motels  hell  I think I'm just obsessed with you
Depression and obsession don't mix well
(Na  na  na  na  na
Na  na  na  na  na  na)
Hollywood motels  hell  I think I'm just obsessed with you

Na  na  na  na  na
Na  na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na  na
Na  na  na  na  na
Na  na  na  na  na"
XXXTENTACION,YuNg BrAtZ,Bad Vibes Forever (OG),952966,2016-07-04,0,94,emo rap / miami hip hop,18246250,0.867,55,NaN,0.403,0.38,126798,-8.996,260,"Ayy  ayy  ayy  ayy  ayy
Bro's on your block with that Glock  right now (Ooh  hey  ayy  too much  ooh)
Try me like an Opp (Ayy!) and indeed  get shot down  okay (Hey  ooh)
Okay (Ayy)
Ayy she wanna  she wanna l-l-lick my dick like- like a what? (Nice!) (Hey  hey  hey  ooh  hey  ooh  hey  huh  yah)
Lick my dick like Lil Wayne lollipop  huh! (Huh  yah  hoo)
Hi  my name's Ryan! (Yeah  hey  hey  hey  hey  ooh  ayy)
What do they call me? Call me wolf in sheep's skin? (Yah  ayy  ayy  yah  ahoo)

Try me  might fight (Ayy)  fist fuck  on sight
Wrist heavy  fat dyke  pop Molly  Mike Ike
I got glacial white ice and my bitch rack nice
And I do fight dykes  ride my dick like a bike (Ayy  ayy  ayy)

(Huh?)
(Huh?)
(Huh?)

I got black in my voots (Yah  ooh)  my name's Toby  like I'm Roots (Ayy  wow)
Grab that bat  ""Hey Bruce"" (Hey  hey  hey)  swing that bitch might lose a tooth (Whatever)
She suck dick with no tooth (Hey  hey)  my nose runny like  ""Achoo""
With that pussy (Hey  hey)  I got coins  might insert right in her groin
It's like jelly  ayy (Wow  hey)  dick right in her belly  uh  yuh (Ow!)
Baby got back  yuh (Hey)  bitch  come look at my tats  (Damn!) uh  yuh
You got taxed (Hey  hey)  yuh  my head be like Bratz  uh  yuh (Hey  hey)
Dump that bitch (Woo)  yuh  who gonna hold my racks  uh  huh (Yah)

Yea-ea-eah  uh
Say somethin'
Oof"
